 angle_file
2
 ang
 factor class
  148.74     3
  148.57     3
  148.40     3
  148.23     3
  148.06     3
  147.89     3
  147.72     3
  147.55     3
  147.39     3
  147.22     3
  147.05     3
  146.89     3
  146.72     3
  146.56     3
  146.39     3
  146.23     3
  146.07     3
  145.91     3
  145.74     3
  145.58     3
  145.42     3
  145.26     3
  145.10     3
  144.95     3
  144.79     3
  144.63     3
  144.48     3
  144.32     3
  144.16     3
  144.01     3
  143.86     3
  143.70     3
  143.55     3
  143.40     3
  143.25     3
  143.09     3
  142.94     3
  142.79     3
  142.64     3
  142.50     3
  142.35     3
  142.20     3
  142.05     3
  141.91     3
  141.76     3
  141.62     3
  141.47     3
  141.33     3
  141.18     3
  141.04     3
  140.90     3
  140.76     3
  140.62     3
  140.48     3
  140.34     3
  140.20     3
  140.06     3
  139.92     3
  139.78     3
  139.64     3
  139.51     3
  139.37     3
  139.24     3
  139.10     3
  138.97     3
  138.83     3
  138.70     3
  138.57     3
  138.43     3
  138.30     3
  138.17     3
  138.04     3
  137.91     3
  137.78     3
  137.65     3
  137.52     3
  137.40     3
  137.27     3
  137.14     3
  137.01     3
  136.89     3
  136.76     3
  136.64     3
  136.51     3
  136.39     3
  136.27     3
  136.14     3
  136.02     3
  135.90     3
  135.78     3
  135.66     3
  135.54     3
  135.42     3
  135.30     3
  135.18     3
  135.06     3
  134.94     3
  134.83     3
  134.71     3
  134.59     3
  134.48     3
  134.36     3
  134.25     3
  134.13     3
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  177.75     3
  177.52     3
  177.28     3
  177.05     3
  176.81     3
  176.57     3
  176.34     3
  176.10     3
  175.87     3
  175.63     3
  175.40     3
  175.16     3
  174.93     3
  174.69     3
  174.46     3
  174.22     3
  173.99     3
  173.75     3
  173.52     3
  173.29     3
  173.05     3
  172.82     3
  172.59     3
  172.35     3
  172.12     3
  171.89     3
  171.66     3
  171.43     3
  171.19     3
  170.96     3
  170.73     3
  170.50     3
  170.27     3
  170.04     3
  169.81     3
  169.58     3
  169.35     3
  169.13     3
  168.90     3
  168.67     3
  168.44     3
  168.22     3
  167.99     3
  167.76     3
  167.54     3
  167.31     3
  167.09     3
  166.86     3
  166.64     3
  166.41     3
  166.19     3
  165.97     3
  165.74     3
  165.52     3
  165.30     3
  165.08     3
  164.86     3
  164.64     3
  164.42     3
  164.20     3
  163.98     3
  163.76     3
  163.54     3
  163.32     3
  163.11     3
  162.89     3
  162.68     3
  162.46     3
  162.24     3
  162.03     3
  161.82     3
  161.60     3
  161.39     3
  161.18     3
  160.97     3
  160.75     3
  160.54     3
  160.33     3
  160.12     3
  159.91     3
  159.71     3
  159.50     3
  159.29     3
  159.08     3
  158.88     3
  158.67     3
  158.47     3
  158.26     3
  158.06     3
  157.85     3
  157.65     3
  157.45     3
  157.25     3
  157.05     3
  156.85     3
  156.65     3
  156.45     3
  156.25     3
  156.05     3
  155.85     3
  155.66     3
  155.46     3
  155.26     3
  155.07     3
  154.87     3
  154.68     3
  154.49     3
  154.30     3
  154.10     3
  153.91     3
  153.72     3
  153.53     3
  153.34     3
  153.15     3
  152.97     3
  152.78     3
  152.59     3
  152.40     3
  152.22     3
  152.03     3
  151.85     3
  151.67     3
  151.48     3
  151.30     3
  151.12     3
  150.94     3
  150.76     3
  150.58     3
  150.40     3
  150.22     3
  150.04     3
  149.86     3
  149.69     3
  149.51     3
  149.33     3
  149.16     3
  148.99     3
  148.81     3
  148.64     3
  148.47     3
  148.30     3
  148.12     3
  147.95     3
  147.78     3
  147.61     3
  147.45     3
  147.28     3
  147.11     3
  146.94     3
  146.78     3
  146.61     3
  146.45     3
  146.28     3
  146.12     3
  145.96     3
  145.80     3
  145.63     3
  145.47     3
  145.31     3
  145.15     3
  144.99     3
  144.84     3
  144.68     3
  144.52     3
  144.36     3
  144.21     3
  144.05     3
  143.90     3
  143.74     3
  143.59     3
  143.44     3
  143.28     3
  143.13     3
  142.98     3
  142.83     3
  142.68     3
  142.53     3
  142.38     3
  142.23     3
  142.09     3
  141.94     3
  141.79     3
  141.65     3
  141.50     3
  141.36     3
  141.21     3
  141.07     3
  140.93     3
  140.78     3
  140.64     3
  140.50     3
  140.36     3
  140.22     3
  140.08     3
  139.94     3
  139.80     3
  139.66     3
  139.53     3
  139.39     3
  139.25     3
  139.12     3
  138.98     3
  138.85     3
  138.72     3
  138.58     3
  138.45     3
  138.32     3
  138.18     3
  138.05     3
  137.92     3
  137.79     3
  137.66     3
  137.53     3
  137.41     3
  137.28     3
  137.15     3
  137.02     3
  136.90     3
  136.77     3
  136.64     3
  136.52     3
  136.40     3
  136.27     3
  136.15     3
